Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M6/7570A,03/01/2016,23:59:00,95,42,3,4,17,,,,,,,,,,,,,,,68,66
M6/7570A,04/01/2016,00:14:00,0,39,3,3,16,,,,,,,,,,,,,,,66,61
M6/7570A,04/01/2016,00:29:00,1,28,4,2,14,,,,,,,,,,,,,,,65,48
M6/7570A,04/01/2016,00:44:00,2,37,1,5,19,,,,,,,,,,,,,,,66,62
M6/7570A,04/01/2016,00:59:00,3,30,5,4,17,,,,,,,,,,,,,,,67,56
M6/7570A,04/01/2016,01:14:00,4,25,2,1,27,,,,,,,,,,,,,,,63,55
M6/7570A,04/01/2016,01:29:00,5,20,0,9,24,,,,,,,,,,,,,,,63,53
M6/7570A,04/01/2016,01:44:00,6,16,2,9,28,,,,,,,,,,,,,,,62,55
M6/7570A,04/01/2016,01:59:00,7,15,3,9,25,,,,,,,,,,,,,,,63,52
M6/7570A,04/01/2016,02:14:00,8,24,1,11,21,,,,,,,,,,,,,,,65,57
M6/7570A,04/01/2016,02:29:00,9,11,2,3,14,,,,,,,,,,,,,,,62,30
M6/7570A,04/01/2016,02:44:00,10,17,3,1,12,,,,,,,,,,,,,,,63,33
M6/7570A,04/01/2016,02:59:00,11,17,2,6,22,,,,,,,,,,,,,,,63,47
M6/7570A,04/01/2016,03:14:00,12,18,2,13,14,,,,,,,,,,,,,,,64,47
M6/7570A,04/01/2016,03:29:00,13,20,5,5,20,,,,,,,,,,,,,,,64,50
M6/7570A,04/01/2016,03:44:00,14,22,6,9,23,,,,,,,,,,,,,,,63,60
M6/7570A,04/01/2016,03:59:00,15,18,7,5,20,,,,,,,,,,,,,,,65,50
M6/7570A,04/01/2016,04:14:00,16,27,7,10,21,,,,,,,,,,,,,,,65,65
M6/7570A,04/01/2016,04:29:00,17,39,14,10,26,,,,,,,,,,,,,,,67,89
M6/7570A,04/01/2016,04:44:00,18,42,12,16,28,,,,,,,,,,,,,,,66,98
M6/7570A,04/01/2016,04:59:00,19,58,18,27,24,,,,,,,,,,,,,,,66,127
M6/7570A,04/01/2016,05:14:00,20,78,18,27,24,,,,,,,,,,,,,,,69,147
M6/7570A,04/01/2016,05:29:00,21,79,27,19,35,,,,,,,,,,,,,,,68,160
M6/7570A,04/01/2016,05:44:00,22,112,27,27,26,,,,,,,,,,,,,,,69,192
M6/7570A,04/01/2016,05:59:00,23,138,29,23,30,,,,,,,,,,,,,,,70,220
M6/7570A,04/01/2016,06:14:00,24,181,38,35,35,,,,,,,,,,,,,,,69,289
M6/7570A,04/01/2016,06:29:00,25,278,36,32,42,,,,,,,,,,,,,,,70,388
M6/7570A,04/01/2016,06:44:00,26,361,43,37,47,,,,,,,,,,,,,,,70,488
M6/7570A,04/01/2016,06:59:00,27,331,82,39,47,,,,,,,,,,,,,,,70,499
M6/7570A,04/01/2016,07:14:00,28,392,84,43,49,,,,,,,,,,,,,,,70,568
M6/7570A,04/01/2016,07:29:00,29,444,81,47,33,,,,,,,,,,,,,,,69,605
M6/7570A,04/01/2016,07:44:00,30,456,87,60,39,,,,,,,,,,,,,,,68,642
M6/7570A,04/01/2016,07:59:00,31,441,91,44,32,,,,,,,,,,,,,,,69,608
M6/7570A,04/01/2016,08:14:00,32,433,68,34,36,,,,,,,,,,,,,,,69,571
M6/7570A,04/01/2016,08:29:00,33,415,64,46,44,,,,,,,,,,,,,,,69,569
M6/7570A,04/01/2016,08:44:00,34,342,82,50,33,,,,,,,,,,,,,,,69,507
M6/7570A,04/01/2016,08:59:00,35,320,69,50,37,,,,,,,,,,,,,,,70,476
M6/7570A,04/01/2016,09:14:00,36,319,67,36,41,,,,,,,,,,,,,,,69,463
M6/7570A,04/01/2016,09:29:00,37,309,50,24,43,,,,,,,,,,,,,,,69,426
M6/7570A,04/01/2016,09:44:00,38,305,48,36,26,,,,,,,,,,,,,,,69,415
M6/7570A,04/01/2016,09:59:00,39,298,55,28,43,,,,,,,,,,,,,,,69,424
M6/7570A,04/01/2016,10:14:00,40,294,59,26,43,,,,,,,,,,,,,,,68,422
M6/7570A,04/01/2016,10:29:00,41,299,63,39,38,,,,,,,,,,,,,,,70,439
M6/7570A,04/01/2016,10:44:00,42,360,45,25,56,,,,,,,,,,,,,,,68,486
M6/7570A,04/01/2016,10:59:00,43,329,31,29,44,,,,,,,,,,,,,,,68,433
M6/7570A,04/01/2016,11:14:00,44,389,39,27,44,,,,,,,,,,,,,,,69,499
M6/7570A,04/01/2016,11:29:00,45,377,44,22,51,,,,,,,,,,,,,,,69,494
M6/7570A,04/01/2016,11:44:00,46,381,44,31,48,,,,,,,,,,,,,,,70,504
M6/7570A,04/01/2016,11:59:00,47,370,39,37,47,,,,,,,,,,,,,,,68,493
M6/7570A,04/01/2016,12:14:00,48,381,37,26,38,,,,,,,,,,,,,,,70,482
M6/7570A,04/01/2016,12:29:00,49,380,29,24,36,,,,,,,,,,,,,,,70,469
M6/7570A,04/01/2016,12:44:00,50,378,30,19,41,,,,,,,,,,,,,,,70,468
M6/7570A,04/01/2016,12:59:00,51,348,22,27,47,,,,,,,,,,,,,,,69,444
M6/7570A,04/01/2016,13:14:00,52,352,41,26,42,,,,,,,,,,,,,,,70,461
M6/7570A,04/01/2016,13:29:00,53,352,50,29,43,,,,,,,,,,,,,,,70,474
M6/7570A,04/01/2016,13:44:00,54,385,38,25,52,,,,,,,,,,,,,,,70,500
M6/7570A,04/01/2016,13:59:00,55,349,36,23,50,,,,,,,,,,,,,,,69,458
M6/7570A,04/01/2016,14:14:00,56,360,42,19,61,,,,,,,,,,,,,,,69,482
M6/7570A,04/01/2016,14:29:00,57,381,33,29,48,,,,,,,,,,,,,,,69,491
M6/7570A,04/01/2016,14:44:00,58,375,45,19,63,,,,,,,,,,,,,,,69,502
M6/7570A,04/01/2016,14:59:00,59,377,34,20,56,,,,,,,,,,,,,,,70,487
M6/7570A,04/01/2016,15:14:00,60,356,35,22,63,,,,,,,,,,,,,,,70,476
M6/7570A,04/01/2016,15:29:00,61,364,43,13,43,,,,,,,,,,,,,,,69,463
M6/7570A,04/01/2016,15:44:00,62,388,37,19,47,,,,,,,,,,,,,,,69,491
M6/7570A,04/01/2016,15:59:00,63,452,31,12,60,,,,,,,,,,,,,,,69,555
M6/7570A,04/01/2016,16:14:00,64,444,48,14,65,,,,,,,,,,,,,,,68,571
M6/7570A,04/01/2016,16:29:00,65,450,35,14,56,,,,,,,,,,,,,,,70,555
M6/7570A,04/01/2016,16:44:00,66,420,27,15,43,,,,,,,,,,,,,,,70,505
M6/7570A,04/01/2016,16:59:00,67,477,32,15,52,,,,,,,,,,,,,,,68,576
M6/7570A,04/01/2016,17:14:00,68,494,35,16,49,,,,,,,,,,,,,,,68,594
M6/7570A,04/01/2016,17:29:00,69,454,24,8,54,,,,,,,,,,,,,,,69,540
M6/7570A,04/01/2016,17:44:00,70,459,25,14,58,,,,,,,,,,,,,,,68,556
M6/7570A,04/01/2016,17:59:00,71,416,21,8,46,,,,,,,,,,,,,,,69,491
M6/7570A,04/01/2016,18:14:00,72,370,26,7,47,,,,,,,,,,,,,,,70,450
M6/7570A,04/01/2016,18:29:00,73,308,16,9,44,,,,,,,,,,,,,,,70,377
M6/7570A,04/01/2016,18:44:00,74,256,9,13,47,,,,,,,,,,,,,,,70,325
M6/7570A,04/01/2016,18:59:00,75,242,12,7,40,,,,,,,,,,,,,,,69,301
M6/7570A,04/01/2016,19:14:00,76,202,16,6,37,,,,,,,,,,,,,,,70,261
M6/7570A,04/01/2016,19:29:00,77,196,7,3,41,,,,,,,,,,,,,,,69,247
M6/7570A,04/01/2016,19:44:00,78,156,12,8,26,,,,,,,,,,,,,,,70,202
M6/7570A,04/01/2016,19:59:00,79,141,8,5,31,,,,,,,,,,,,,,,70,185
M6/7570A,04/01/2016,20:14:00,80,133,15,3,28,,,,,,,,,,,,,,,69,179
M6/7570A,04/01/2016,20:29:00,81,161,10,3,30,,,,,,,,,,,,,,,70,204
M6/7570A,04/01/2016,20:44:00,82,135,11,3,27,,,,,,,,,,,,,,,69,176
M6/7570A,04/01/2016,20:59:00,83,116,12,3,27,,,,,,,,,,,,,,,69,158
M6/7570A,04/01/2016,21:14:00,84,101,10,12,35,,,,,,,,,,,,,,,67,158
M6/7570A,04/01/2016,21:29:00,85,95,6,3,38,,,,,,,,,,,,,,,66,142
M6/7570A,04/01/2016,21:44:00,86,80,6,4,33,,,,,,,,,,,,,,,67,123
M6/7570A,04/01/2016,21:59:00,87,73,8,8,34,,,,,,,,,,,,,,,65,123
M6/7570A,04/01/2016,22:14:00,88,74,4,8,42,,,,,,,,,,,,,,,66,128
M6/7570A,04/01/2016,22:29:00,89,68,4,3,48,,,,,,,,,,,,,,,64,123
M6/7570A,04/01/2016,22:44:00,90,65,2,6,37,,,,,,,,,,,,,,,66,110
M6/7570A,04/01/2016,22:59:00,91,53,3,6,36,,,,,,,,,,,,,,,64,98
M6/7570A,04/01/2016,23:14:00,92,40,3,10,40,,,,,,,,,,,,,,,64,93
M6/7570A,04/01/2016,23:29:00,93,29,2,6,49,,,,,,,,,,,,,,,61,86
M6/7570A,04/01/2016,23:44:00,94,39,4,7,38,,,,,,,,,,,,,,,64,88
M6/7570A,04/01/2016,23:59:00,95,25,4,11,39,,,,,,,,,,,,,,,61,79
M6/7570A,05/01/2016,00:14:00,0,26,6,13,41,,,,,,,,,,,,,,,62,86
M6/7570A,05/01/2016,00:29:00,1,24,2,8,43,,,,,,,,,,,,,,,61,77
M6/7570A,05/01/2016,00:44:00,2,17,3,1,32,,,,,,,,,,,,,,,60,53
M6/7570A,05/01/2016,00:59:00,3,17,3,8,34,,,,,,,,,,,,,,,62,62
M6/7570A,05/01/2016,01:14:00,4,10,6,6,35,,,,,,,,,,,,,,,59,57
M6/7570A,05/01/2016,01:29:00,5,20,5,5,51,,,,,,,,,,,,,,,60,81
M6/7570A,05/01/2016,01:44:00,6,10,1,7,47,,,,,,,,,,,,,,,58,65
M6/7570A,05/01/2016,01:59:00,7,16,2,8,45,,,,,,,,,,,,,,,59,71
M6/7570A,05/01/2016,02:14:00,8,10,0,8,43,,,,,,,,,,,,,,,57,61
M6/7570A,05/01/2016,02:29:00,9,12,4,11,50,,,,,,,,,,,,,,,59,77
M6/7570A,05/01/2016,02:44:00,10,17,6,17,41,,,,,,,,,,,,,,,62,81
M6/7570A,05/01/2016,02:59:00,11,12,2,8,36,,,,,,,,,,,,,,,59,58
M6/7570A,05/01/2016,03:14:00,12,6,2,11,45,,,,,,,,,,,,,,,58,64
M6/7570A,05/01/2016,03:29:00,13,19,3,13,31,,,,,,,,,,,,,,,62,66
M6/7570A,05/01/2016,03:44:00,14,9,7,11,43,,,,,,,,,,,,,,,58,70
M6/7570A,05/01/2016,03:59:00,15,12,4,17,45,,,,,,,,,,,,,,,60,78
M6/7570A,05/01/2016,04:14:00,16,22,4,20,43,,,,,,,,,,,,,,,61,89
M6/7570A,05/01/2016,04:29:00,17,29,6,31,50,,,,,,,,,,,,,,,62,116
M6/7570A,05/01/2016,04:44:00,18,30,8,22,39,,,,,,,,,,,,,,,62,99
M6/7570A,05/01/2016,04:59:00,19,48,14,29,37,,,,,,,,,,,,,,,65,128
M6/7570A,05/01/2016,05:14:00,20,42,21,33,53,,,,,,,,,,,,,,,62,149
M6/7570A,05/01/2016,05:29:00,21,52,19,17,48,,,,,,,,,,,,,,,63,136
M6/7570A,05/01/2016,05:44:00,22,92,34,38,43,,,,,,,,,,,,,,,66,207
M6/7570A,05/01/2016,05:59:00,23,106,27,40,72,,,,,,,,,,,,,,,65,245
M6/7570A,05/01/2016,06:14:00,24,141,40,48,61,,,,,,,,,,,,,,,66,290
M6/7570A,05/01/2016,06:29:00,25,210,51,49,56,,,,,,,,,,,,,,,68,366
M6/7570A,05/01/2016,06:44:00,26,273,61,49,51,,,,,,,,,,,,,,,68,434
M6/7570A,05/01/2016,06:59:00,27,339,71,63,55,,,,,,,,,,,,,,,69,528
M6/7570A,05/01/2016,07:14:00,28,400,71,62,49,,,,,,,,,,,,,,,67,582
M6/7570A,05/01/2016,07:29:00,29,482,76,56,69,,,,,,,,,,,,,,,66,683
M6/7570A,05/01/2016,07:44:00,30,472,97,70,48,,,,,,,,,,,,,,,66,687
M6/7570A,05/01/2016,07:59:00,31,510,76,52,34,,,,,,,,,,,,,,,68,672
M6/7570A,05/01/2016,08:14:00,32,474,85,55,49,,,,,,,,,,,,,,,67,663
M6/7570A,05/01/2016,08:29:00,33,454,80,43,29,,,,,,,,,,,,,,,68,606
M6/7570A,05/01/2016,08:44:00,34,356,60,48,24,,,,,,,,,,,,,,,69,488
M6/7570A,05/01/2016,08:59:00,35,345,61,56,41,,,,,,,,,,,,,,,68,503
M6/7570A,05/01/2016,09:14:00,36,482,102,69,70,,,,,,,,,,,,,,,68,723
M6/7570A,05/01/2016,09:29:00,37,350,72,40,48,,,,,,,,,,,,,,,70,510
M6/7570A,05/01/2016,09:44:00,38,320,55,44,50,,,,,,,,,,,,,,,70,469
M6/7570A,05/01/2016,09:59:00,39,286,53,32,45,,,,,,,,,,,,,,,69,416
M6/7570A,05/01/2016,10:14:00,40,243,44,33,38,,,,,,,,,,,,,,,69,358
M6/7570A,05/01/2016,10:29:00,41,237,35,40,51,,,,,,,,,,,,,,,68,363
M6/7570A,05/01/2016,10:44:00,42,259,26,31,45,,,,,,,,,,,,,,,67,361
M6/7570A,05/01/2016,10:59:00,43,251,37,31,46,,,,,,,,,,,,,,,68,365
M6/7570A,05/01/2016,11:14:00,44,242,24,35,38,,,,,,,,,,,,,,,68,339
M6/7570A,05/01/2016,11:29:00,45,267,33,37,40,,,,,,,,,,,,,,,69,377
M6/7570A,05/01/2016,11:44:00,46,294,39,20,70,,,,,,,,,,,,,,,68,423
M6/7570A,05/01/2016,11:59:00,47,246,31,30,46,,,,,,,,,,,,,,,69,353
M6/7570A,05/01/2016,12:14:00,48,278,32,42,59,,,,,,,,,,,,,,,68,411
M6/7570A,05/01/2016,12:29:00,49,269,42,34,63,,,,,,,,,,,,,,,68,408
M6/7570A,05/01/2016,12:44:00,50,256,36,28,47,,,,,,,,,,,,,,,70,367
M6/7570A,05/01/2016,12:59:00,51,293,28,23,62,,,,,,,,,,,,,,,68,406
M6/7570A,05/01/2016,13:14:00,52,254,33,23,65,,,,,,,,,,,,,,,68,375
M6/7570A,05/01/2016,13:29:00,53,269,22,27,70,,,,,,,,,,,,,,,68,388
M6/7570A,05/01/2016,13:44:00,54,307,34,24,58,,,,,,,,,,,,,,,68,423
M6/7570A,05/01/2016,13:59:00,55,299,37,29,59,,,,,,,,,,,,,,,68,424
M6/7570A,05/01/2016,14:14:00,56,300,39,25,54,,,,,,,,,,,,,,,69,418
M6/7570A,05/01/2016,14:29:00,57,295,38,25,64,,,,,,,,,,,,,,,69,422
M6/7570A,05/01/2016,14:44:00,58,295,31,29,67,,,,,,,,,,,,,,,68,422
M6/7570A,05/01/2016,14:59:00,59,324,41,16,86,,,,,,,,,,,,,,,68,467
M6/7570A,05/01/2016,15:14:00,60,350,36,27,75,,,,,,,,,,,,,,,68,488
M6/7570A,05/01/2016,15:29:00,61,347,30,23,69,,,,,,,,,,,,,,,69,469
M6/7570A,05/01/2016,15:44:00,62,328,41,32,68,,,,,,,,,,,,,,,68,469
M6/7570A,05/01/2016,15:59:00,63,361,42,24,61,,,,,,,,,,,,,,,69,488
M6/7570A,05/01/2016,16:14:00,64,378,50,16,64,,,,,,,,,,,,,,,68,508
M6/7570A,05/01/2016,16:29:00,65,464,31,30,66,,,,,,,,,,,,,,,67,591
M6/7570A,05/01/2016,16:44:00,66,408,42,15,62,,,,,,,,,,,,,,,67,527
M6/7570A,05/01/2016,16:59:00,67,454,44,19,48,,,,,,,,,,,,,,,68,565
M6/7570A,05/01/2016,17:14:00,68,484,44,15,64,,,,,,,,,,,,,,,68,607
M6/7570A,05/01/2016,17:29:00,69,438,34,7,61,,,,,,,,,,,,,,,69,540
M6/7570A,05/01/2016,17:44:00,70,427,29,20,68,,,,,,,,,,,,,,,67,544
M6/7570A,05/01/2016,17:59:00,71,446,25,15,46,,,,,,,,,,,,,,,68,532
M6/7570A,05/01/2016,18:14:00,72,324,8,6,42,,,,,,,,,,,,,,,69,380
M6/7570A,05/01/2016,18:29:00,73,355,14,4,62,,,,,,,,,,,,,,,69,435
M6/7570A,05/01/2016,18:44:00,74,281,8,8,48,,,,,,,,,,,,,,,70,345
M6/7570A,05/01/2016,18:59:00,75,233,14,7,52,,,,,,,,,,,,,,,69,306
M6/7570A,05/01/2016,19:14:00,76,207,15,7,42,,,,,,,,,,,,,,,68,271
M6/7570A,05/01/2016,19:29:00,77,166,13,6,42,,,,,,,,,,,,,,,66,227
M6/7570A,05/01/2016,19:44:00,78,178,8,6,38,,,,,,,,,,,,,,,69,230
M6/7570A,05/01/2016,19:59:00,79,111,10,3,39,,,,,,,,,,,,,,,69,163
M6/7570A,05/01/2016,20:14:00,80,115,9,5,33,,,,,,,,,,,,,,,68,162
M6/7570A,05/01/2016,20:29:00,81,142,8,10,40,,,,,,,,,,,,,,,67,200
M6/7570A,05/01/2016,20:44:00,82,103,5,7,39,,,,,,,,,,,,,,,67,154
M6/7570A,05/01/2016,20:59:00,83,88,6,9,37,,,,,,,,,,,,,,,66,140
M6/7570A,05/01/2016,21:14:00,84,96,7,5,31,,,,,,,,,,,,,,,68,139
M6/7570A,05/01/2016,21:29:00,85,99,7,7,33,,,,,,,,,,,,,,,66,146
M6/7570A,05/01/2016,21:44:00,86,87,8,9,40,,,,,,,,,,,,,,,66,144
M6/7570A,05/01/2016,21:59:00,87,77,10,8,36,,,,,,,,,,,,,,,66,131
M6/7570A,05/01/2016,22:14:00,88,65,8,2,38,,,,,,,,,,,,,,,65,113
M6/7570A,05/01/2016,22:29:00,89,64,11,6,40,,,,,,,,,,,,,,,65,121
M6/7570A,05/01/2016,22:44:00,90,52,3,7,35,,,,,,,,,,,,,,,65,97
M6/7570A,05/01/2016,22:59:00,91,67,3,6,42,,,,,,,,,,,,,,,66,118
M6/7570A,05/01/2016,23:14:00,92,52,7,7,40,,,,,,,,,,,,,,,65,106
M6/7570A,05/01/2016,23:29:00,93,46,4,9,36,,,,,,,,,,,,,,,65,95
M6/7570A,05/01/2016,23:44:00,94,30,4,8,45,,,,,,,,,,,,,,,62,87
M6/7570A,05/01/2016,23:59:00,95,31,6,7,40,,,,,,,,,,,,,,,62,84
M6/7570A,06/01/2016,00:14:00,0,26,2,9,31,,,,,,,,,,,,,,,64,68
M6/7570A,06/01/2016,00:29:00,1,39,6,15,38,,,,,,,,,,,,,,,64,98
M6/7570A,06/01/2016,00:44:00,2,21,3,4,41,,,,,,,,,,,,,,,59,69
M6/7570A,06/01/2016,00:59:00,3,15,3,3,42,,,,,,,,,,,,,,,59,63
M6/7570A,06/01/2016,01:14:00,4,13,3,1,43,,,,,,,,,,,,,,,58,60
M6/7570A,06/01/2016,01:29:00,5,12,4,9,45,,,,,,,,,,,,,,,59,70
M6/7570A,06/01/2016,01:44:00,6,11,2,8,61,,,,,,,,,,,,,,,58,82
M6/7570A,06/01/2016,01:59:00,7,7,1,9,52,,,,,,,,,,,,,,,57,69
M6/7570A,06/01/2016,02:14:00,8,12,4,14,44,,,,,,,,,,,,,,,60,74
M6/7570A,06/01/2016,02:29:00,9,14,2,9,49,,,,,,,,,,,,,,,59,74
M6/7570A,06/01/2016,02:44:00,10,13,3,9,38,,,,,,,,,,,,,,,62,63
M6/7570A,06/01/2016,02:59:00,11,14,6,9,45,,,,,,,,,,,,,,,59,74
M6/7570A,06/01/2016,03:14:00,12,7,3,13,44,,,,,,,,,,,,,,,58,67
M6/7570A,06/01/2016,03:29:00,13,10,1,14,33,,,,,,,,,,,,,,,60,58
M6/7570A,06/01/2016,03:44:00,14,2,3,17,44,,,,,,,,,,,,,,,60,66
M6/7570A,06/01/2016,03:59:00,15,11,6,18,53,,,,,,,,,,,,,,,60,88
M6/7570A,06/01/2016,04:14:00,16,14,7,18,52,,,,,,,,,,,,,,,60,91
M6/7570A,06/01/2016,04:29:00,17,21,7,25,61,,,,,,,,,,,,,,,60,114
M6/7570A,06/01/2016,04:44:00,18,30,12,14,31,,,,,,,,,,,,,,,63,87
M6/7570A,06/01/2016,04:59:00,19,30,10,26,57,,,,,,,,,,,,,,,60,123
M6/7570A,06/01/2016,05:14:00,20,47,17,27,55,,,,,,,,,,,,,,,63,146
M6/7570A,06/01/2016,05:29:00,21,54,17,33,66,,,,,,,,,,,,,,,61,170
M6/7570A,06/01/2016,05:44:00,22,73,20,38,55,,,,,,,,,,,,,,,64,186
M6/7570A,06/01/2016,05:59:00,23,81,35,36,65,,,,,,,,,,,,,,,64,217
M6/7570A,06/01/2016,06:14:00,24,140,25,48,60,,,,,,,,,,,,,,,65,273
M6/7570A,06/01/2016,06:29:00,25,212,56,48,70,,,,,,,,,,,,,,,67,386
M6/7570A,06/01/2016,06:44:00,26,319,42,60,78,,,,,,,,,,,,,,,67,499
M6/7570A,06/01/2016,06:59:00,27,329,78,61,60,,,,,,,,,,,,,,,68,528
M6/7570A,06/01/2016,07:14:00,28,439,59,77,63,,,,,,,,,,,,,,,68,638
M6/7570A,06/01/2016,07:29:00,29,483,84,52,56,,,,,,,,,,,,,,,68,675
M6/7570A,06/01/2016,07:44:00,30,480,92,61,54,,,,,,,,,,,,,,,67,687
M6/7570A,06/01/2016,07:59:00,31,523,88,36,63,,,,,,,,,,,,,,,68,710
M6/7570A,06/01/2016,08:14:00,32,468,81,52,48,,,,,,,,,,,,,,,68,649
M6/7570A,06/01/2016,08:29:00,33,470,66,60,50,,,,,,,,,,,,,,,69,646
M6/7570A,06/01/2016,08:44:00,34,443,89,78,60,,,,,,,,,,,,,,,69,670
M6/7570A,06/01/2016,08:59:00,35,403,73,51,50,,,,,,,,,,,,,,,70,577
M6/7570A,06/01/2016,09:14:00,36,335,63,51,43,,,,,,,,,,,,,,,69,492
M6/7570A,06/01/2016,09:29:00,37,340,49,37,61,,,,,,,,,,,,,,,69,487
M6/7570A,06/01/2016,09:44:00,38,325,46,37,45,,,,,,,,,,,,,,,69,453
M6/7570A,06/01/2016,09:59:00,39,276,30,39,51,,,,,,,,,,,,,,,68,396
M6/7570A,06/01/2016,10:14:00,40,280,51,34,58,,,,,,,,,,,,,,,69,423
M6/7570A,06/01/2016,10:29:00,41,298,34,33,47,,,,,,,,,,,,,,,68,412
M6/7570A,06/01/2016,10:44:00,42,299,38,29,55,,,,,,,,,,,,,,,68,421
M6/7570A,06/01/2016,10:59:00,43,287,48,29,64,,,,,,,,,,,,,,,68,428
M6/7570A,06/01/2016,11:14:00,44,284,32,37,54,,,,,,,,,,,,,,,68,407
M6/7570A,06/01/2016,11:29:00,45,303,30,34,55,,,,,,,,,,,,,,,68,422
M6/7570A,06/01/2016,11:44:00,46,274,34,42,50,,,,,,,,,,,,,,,68,400
M6/7570A,06/01/2016,11:59:00,47,258,30,30,57,,,,,,,,,,,,,,,69,375
M6/7570A,06/01/2016,12:14:00,48,312,41,31,48,,,,,,,,,,,,,,,69,432
M6/7570A,06/01/2016,12:29:00,49,327,35,24,39,,,,,,,,,,,,,,,69,425
M6/7570A,06/01/2016,12:44:00,50,296,31,32,61,,,,,,,,,,,,,,,68,420
M6/7570A,06/01/2016,12:59:00,51,293,27,21,60,,,,,,,,,,,,,,,68,401
M6/7570A,06/01/2016,13:14:00,52,269,36,23,40,,,,,,,,,,,,,,,69,368
M6/7570A,06/01/2016,13:29:00,53,311,29,33,62,,,,,,,,,,,,,,,68,435
M6/7570A,06/01/2016,13:44:00,54,306,32,24,48,,,,,,,,,,,,,,,70,410
M6/7570A,06/01/2016,13:59:00,55,276,40,28,66,,,,,,,,,,,,,,,69,410
M6/7570A,06/01/2016,14:14:00,56,300,35,33,54,,,,,,,,,,,,,,,68,422
M6/7570A,06/01/2016,14:29:00,57,274,27,22,72,,,,,,,,,,,,,,,68,395
M6/7570A,06/01/2016,14:44:00,58,338,38,30,77,,,,,,,,,,,,,,,68,483
M6/7570A,06/01/2016,14:59:00,59,342,42,28,64,,,,,,,,,,,,,,,70,476
M6/7570A,06/01/2016,15:14:00,60,335,38,24,63,,,,,,,,,,,,,,,70,460
M6/7570A,06/01/2016,15:29:00,61,343,43,25,77,,,,,,,,,,,,,,,69,488
M6/7570A,06/01/2016,15:44:00,62,374,38,17,72,,,,,,,,,,,,,,,69,501
M6/7570A,06/01/2016,15:59:00,63,379,33,26,50,,,,,,,,,,,,,,,69,488
M6/7570A,06/01/2016,16:14:00,64,410,45,16,54,,,,,,,,,,,,,,,69,525
M6/7570A,06/01/2016,16:29:00,65,409,33,19,54,,,,,,,,,,,,,,,69,515
M6/7570A,06/01/2016,16:44:00,66,474,50,20,73,,,,,,,,,,,,,,,67,617
M6/7570A,06/01/2016,16:59:00,67,569,41,17,55,,,,,,,,,,,,,,,69,682
M6/7570A,06/01/2016,17:14:00,68,532,35,14,59,,,,,,,,,,,,,,,69,640
M6/7570A,06/01/2016,17:29:00,69,472,33,12,53,,,,,,,,,,,,,,,69,570
M6/7570A,06/01/2016,17:44:00,70,486,21,17,37,,,,,,,,,,,,,,,70,561
M6/7570A,06/01/2016,17:59:00,71,392,20,19,65,,,,,,,,,,,,,,,70,496
M6/7570A,06/01/2016,18:14:00,72,400,27,8,58,,,,,,,,,,,,,,,69,493
M6/7570A,06/01/2016,18:29:00,73,354,25,9,37,,,,,,,,,,,,,,,71,425
M6/7570A,06/01/2016,18:44:00,74,327,22,10,51,,,,,,,,,,,,,,,70,410
M6/7570A,06/01/2016,18:59:00,75,225,24,7,49,,,,,,,,,,,,,,,70,305
M6/7570A,06/01/2016,19:14:00,76,179,9,10,54,,,,,,,,,,,,,,,69,252
M6/7570A,06/01/2016,19:29:00,77,210,10,9,50,,,,,,,,,,,,,,,69,279
M6/7570A,06/01/2016,19:44:00,78,175,26,5,50,,,,,,,,,,,,,,,69,256
M6/7570A,06/01/2016,19:59:00,79,148,4,6,41,,,,,,,,,,,,,,,69,199
M6/7570A,06/01/2016,20:14:00,80,131,7,6,34,,,,,,,,,,,,,,,68,178
M6/7570A,06/01/2016,20:29:00,81,156,14,5,40,,,,,,,,,,,,,,,69,215
M6/7570A,06/01/2016,20:44:00,82,116,9,7,37,,,,,,,,,,,,,,,67,169
M6/7570A,06/01/2016,20:59:00,83,121,11,6,41,,,,,,,,,,,,,,,68,179
M6/7570A,06/01/2016,21:14:00,84,97,12,5,34,,,,,,,,,,,,,,,67,148
M6/7570A,06/01/2016,21:29:00,85,87,6,7,35,,,,,,,,,,,,,,,67,135
M6/7570A,06/01/2016,21:44:00,86,77,4,8,27,,,,,,,,,,,,,,,68,116
M6/7570A,06/01/2016,21:59:00,87,80,4,6,42,,,,,,,,,,,,,,,66,132
M6/7570A,06/01/2016,22:14:00,88,69,3,4,41,,,,,,,,,,,,,,,65,117
M6/7570A,06/01/2016,22:29:00,89,70,7,9,32,,,,,,,,,,,,,,,67,118
M6/7570A,06/01/2016,22:44:00,90,70,4,5,38,,,,,,,,,,,,,,,67,117
M6/7570A,06/01/2016,22:59:00,91,71,8,6,51,,,,,,,,,,,,,,,66,136
M6/7570A,06/01/2016,23:14:00,92,82,8,5,59,,,,,,,,,,,,,,,67,154
M6/7570A,06/01/2016,23:29:00,93,54,4,8,37,,,,,,,,,,,,,,,67,103
